Datum,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2005-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12825543519430346,0.3066207105522309,0.429793197485039,0.5473676236648739,0.5997803196727521,0.5536019998484963,0.5085069312930839,0.3760018180440876,0.20554503446708583,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059002348306946444,0.09184910234073176,0.2645026891902129,0.1757139610635558,0.21139307628209986,0.2604045148094841,0.26299522763427013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08293311112794487,0.2176198772820241,0.22987652450571927,0.2789561396863874,0.3828497841072646,0.3726308612983865,0.10059843951215819,0.013660328762972504,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487311567305507,0.08586470721915007,0.08160745398075904,0.08823573971668813,0.345632906597985,0.2371790015907886,0.3219680327247936,0.014525414741307478,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08766760093932278,0.22512688432694494,0.3012877812286948,0.3809635633664117,0.4470797666843422,0.3921293841375653,0.2999015226119233,0.011249905310203773,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09518218316794183,0.21371108249375048,0.26642678584955687,0.44860995379137947,0.06951670328005455,0.11502158927353989,0.06820695401863495,0.016542686160139385,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212029391712749,0.020147716082114995,0.016572986894932203,0.02629043254298917,0.03274827664570866,0.018958412241496858,0.019137944095144306,0.020037118400121203,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01907885766229831,0.011821074161048406,0.07196348761457465,0.1391485493523218,0.22118778880387852,0.0676721460495417,0.03436936595712446,0.014975380652980834,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841299901522612,0.057613059616695717,0.14731459737898644,0.3876448753882282,0.21154457995606393,0.19771986970684038,0.016800242405878345,0.018238012271797593,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018319824255738203,0.021589273539883342,0.02500643890614348,0.04698810696159383,0.029813650481024166,0.03838724339065222,0.016041966517688053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044308006969169006,0.18713733808044847,0.38159230361336266,0.4408681160518143,0.140451480948413,0.31912733883796685,0.09274297401711992,0.05749564426937354,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04736004848117567,0.10493901977122946,0.20062116506325278,0.13822437694114084,0.34126202560412094,0.28473600484811756,0.05584273918642527,0.0694114082266495,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11872585410196197,0.30859025831376413,0.4216422998257708,0.5042951291568821,0.5202636163926975,0.4805393530793122,0.21121127187334293,0.06009090220437845,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451708203923945,0.2830618892508144,0.07866828270585562,0.11324899628816,0.03939247026740399,0.027630482539201577,0.02674721611999091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563101280206045,0.027370653738353155,0.20434058025907129,0.020747670631012804,0.06353382319521249,0.024014089841678663,0.05458147110067419,0.03830618892508143,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10353003560336338,0.24647375198848573,0.35713203545185973,0.4528596318460723,0.4937050223467919,0.4698810696159382,0.3908113021740777,0.204552685402621,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035616998712218774,0.023060374214074694,0.02720096962351337,0.03137186576774487,0.11623361866525264,0.03131277933489887,0.020456783577001744,0.01637830467388834,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018313006590409818,0.017451708203923947,0.02649041739262177,0.02638739489432619,0.046877509279600035,0.055573062646769186,0.039740928717521405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04158321339292478,0.08095598818271343,0.03878645557154761,0.14979925763199758,0.08372093023255814,0.35700325732899024,0.33747443375501857,0.11565032952049087,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904249678054693,0.033927732747519125,0.07173774714036815,0.040849178092568744,0.0378569805317779,0.022617225967729717,0.028803878494053484,0.010487084311794561,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316506325278388,0.030268919021286266,0.022302098325884402,0.05052496023028558,0.06465116279069769,0.10538595560942354,0.1557988031209757,0.19974244375426106,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02004620862055905,0.22572532383910313,0.2942731611241573,0.36687372168775095,0.3960836300280282,0.38678130444663283,0.1835997272933869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019053859556094236,0.023111127944852664,0.03081736232103629,0.026444966290432543,0.02281342322551322,0.024086054086811606,0.017563063404287555,0.011968790243163397,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02235588213014166,0.021428679645481404,0.11119612150594652,0.03111430952200591,0.03387243390652224,0.07701689265964701,0.15296568441784714,0.1006211650632528,0.10415877585031437,0.1420498447087342,0.0,0.0,0.0,0.0,0.0
2005-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07214604954170138,0.16644193621695327,0.2784561775623059,0.3197333535338232,0.37143398227407015,0.6892129384137566,0.7398000151503674,0.6838648587228241,0.5578213771683964,0.33838345579880313,0.12699037951670328,0.03805772289978032,0.0,0.0,0.0,0.0
2005-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257480493901977,0.09084160290887054,0.09434891296113931,0.03947352473297478,0.3908643284599652,0.4757821377168397,0.7230512839936369,0.7941065070827967,0.7371714264070904,0.5521399893947428,0.20399969699265208,0.3148322096810848,0.11224907203999698,0.009186425270812818,0.0,0.0,0.0
2005-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.007503673964093629,0.07088705401105977,0.17316112415726082,0.2705552609650784,0.4522005908643285,0.621240815089766,0.6185592000606015,0.641890765851072,0.6927278236497235,0.5683584576925991,0.5540792364214833,0.4863116430573442,0.29679569729565947,0.1768350882508901,0.037460040905991976,0.0,0.0,0.0
2005-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.026026058631921825,0.07339519733353533,0.16894932202105903,0.2682221043860314,0.2732596015453375,0.4456253314142868,0.7199909097795623,0.7756230588591774,0.7655480645405651,0.7464510264373911,0.6535944246647981,0.5297856223013409,0.37388076660859026,0.20290887054011061,0.06375880615104917,0.0,0.0,0.0
2005-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036229073555033714,0.15153397469888644,0.2027270661313537,0.4622680099992425,0.5897053253541399,0.6571623361866525,0.7791833951973335,0.7953942883114916,0.7394288311491554,0.65721536247254,0.5117339595485191,0.3728050905234452,0.1974244375426104,0.03155139762139232,0.0,0.0,0.0
2005-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940156048784183,0.11134762517991062,0.21796076054844332,0.36389667449435653,0.5498219831830923,0.6841224149685631,0.621574123172487,0.6027346413150519,0.4838118324369366,0.3969017498674343,0.3915839709112946,0.28862964926899476,0.09584122414968563,0.0,0.0,0.0,0.0
2005-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04117188091811227,0.1561396863873949,0.3159078857662298,0.05628588743277024,0.4314521627149458,0.5329444739034922,0.10055298840996896,0.08049390197712296,0.3997954700401485,0.29646238921293844,0.12563442163472466,0.0,0.0,0.0,0.0,0.0
2005-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006654268616013938,0.027543367926672224,0.05294295886675252,0.027284296644193625,0.11692296038178926,0.06450874933717143,0.038869025073858046,0.02755700325732899,0.01724869328081206,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14213317172941445,0.3283463373986819,0.3983561851374896,0.3440193924702674,0.31345352624801154,0.36524505719263695,0.16119233391409743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08632679342474055,0.028175895765472313,0.07228543292174835,0.05034467085826831,0.027188849329596247,0.0865616241193849,0.1523748200893872,0.17534277706234377,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03894401939247027,0.04390349215968488,0.20030300734792822,0.36202560412089996,0.09715930611317325,0.222354367093402,0.17511552155139762,0.07034542837663814,0.030043178547079767,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06271570335580638,0.20496174532232408,0.1392924778425877,0.05043708809938641,0.030853723202787668,0.031452162714945844,0.05281569578062268,0.05001287781228696,0.0712506628285736,0.01051890008332702,0.0,0.0,0.0,0.0,0.0
2005-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016643436103325505,0.037147943337625944,0.05364669343231574,0.08288766002575564,0.06295735171577911,0.06381107491856677,0.034961745322324066,0.03971290053783804,0.05511930914324673,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026632073327778196,0.2307476706310128,0.3406029846223771,0.23448981137792593,0.07123248238769792,0.09022043784561776,0.07697144155745778,0.03663813347473677,0.052599803045223846,0.007695629119006137,0.0,0.0,0.0,0.0,0.0
2005-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308696310885539,0.07094159533368685,0.12216498750094691,0.3470797666843421,0.4806075297325961,0.03791758200136353,0.203848193318688,0.28756154836754794,0.1494735247329748,0.011024922354367094,0.0,0.0,0.0,0.0,0.0
2005-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745170820392396,0.12680099992424815,0.33221725626846454,0.444299674267101,0.330088629649269,0.04009165972274828,0.184455723051284,0.029937125975304905,0.09052344519354595,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010993106582834635,0.0563987576698735,0.04475039769714416,0.11754412544504204,0.04812817210817363,0.06899931823346717,0.06800696916900235,0.028485720778728886,0.04115900310582532,0.018747822134686766,0.0,0.0,0.0,0.0,0.0
2005-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01100371184001212,0.10506779789409892,0.30484054238315283,0.19185667752442997,0.4207635785167791,0.10577228997803197,0.16732065752594502,0.2853117188091811,0.14751155215513975,0.016507840315127646,0.0,0.0,0.0,0.0,0.0
2005-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02308991743049769,0.16913112642981595,0.2270206802514961,0.15201878645557157,0.17349443223998182,0.09844708734186805,0.09829558366790395,0.06140746913112643,0.05988864479963639,0.0228164532989925,0.0,0.0,0.0,0.0,0.0
2005-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04696765396560867,0.0377903189152337,0.08587228240284828,0.31383986061662,0.051777895613968644,0.03085675327626695,0.566873721687751,0.165691993030831,0.2531171880918112,0.12487690326490418,0.0,0.0,0.0,0.0,0.0
2005-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02739413680781759,0.0725869252329369,0.09040224225437468,0.13518672827816075,0.05764639042496781,0.07266191955154913,0.05786455571547611,0.06685705628361488,0.023659571244602683,0.0066175289750776455,0.0,0.0,0.0,0.0,0.0
2005-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289675024619346,0.18035754867055528,0.19102340731762746,0.15492008181198394,0.4486175289750777,0.4281645329899251,0.4518597075979093,0.3703355806378305,0.18034239830315885,0.07982728581168093,0.0,0.0,0.0,0.0,0.0
2005-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04351640027270661,0.03704340580259072,0.024089841678660708,0.0891371865767745,0.06057495644269374,0.07336110900689341,0.1672752064237558,0.030696159381865012,0.052118021362018034,0.021836982046814637,0.0,0.0,0.0,0.0,0.0
2005-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11564275433679268,0.2668812968714491,0.40420422695250363,0.5236951746079843,0.6084842057419892,0.603810317400197,0.5787516097265359,0.4180289372017272,0.18341792288462996,0.1302477085069313,0.0,0.0,0.0,0.0,0.0
2005-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11492311188546324,0.28497841072646013,0.4249375047344899,0.5278918263767897,0.6483448223619424,0.675979092492993,0.5403681539277329,0.5005605635936672,0.3785470797666844,0.17397924399666692,0.0,0.0,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259253086887357,0.06066434361033255,0.10941595333686842,0.20492386940383303,0.02985834406484357,0.03776001818044088,0.13357321415044315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05731459737898644,0.08944776910840088,0.21518824331490038,0.15909400802969473,0.12296795697295661,0.16578289523520945,0.027122187713052043,0.02636163926975229,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968638739489433,0.07694114082266496,0.31172638436482086,0.4587000984773881,0.5031512764184533,0.42637678963714876,0.2612983864858723,0.1658737974395879,0.10909779562154384,0.06992500568138778,0.0,0.0,0.0,0.0,0.0
2005-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07338004696613894,0.16201802893720174,0.3348231194606469,0.4846526778274373,0.5680630255283691,0.6615938186501022,0.7041284751155216,0.6755851829406864,0.5044314824634497,0.44465570790091663,0.224240587834255,0.07872888417544126,0.0,0.0,0.0,0.0
2005-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04552079387925157,0.16908567532762672,0.3180895386713128,0.5020377244148171,0.19084917809256877,0.2370653738353155,0.09553064161805924,0.5066131353685327,0.04852586925232937,0.04058328914476176,0.24554957957730475,0.16117718354670102,0.019515945761684722,0.0,0.0,0.0,0.0
2005-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.006768805393530793,0.01685857132035452,0.040474206499507615,0.10124233012650558,0.1373532308158473,0.2812892962654344,0.06592606620710552,0.18869782592227863,0.1593970153776229,0.08241799863646694,0.6409438678887963,0.2973789864404212,0.0371502158927354,0.16284372396030605,0.03817210817362321,0.0,0.0,0.0
2005-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.020668888720551476,0.06640178774335277,0.1385425346564654,0.18430421937731992,0.22283917885008714,0.32731611241572606,0.5656162411938489,0.710400727217635,0.4484205741989244,0.5666010150746156,0.3878418301643815,0.14842057419892435,0.2706764639042497,0.09601545337474435,0.03517763805772291,0.0,0.0,0.0
2005-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046053329293235364,0.13913339898492538,0.23147488826604046,0.3258616771456708,0.1066207105522309,0.14781455950306796,0.38959927278236495,0.6330656768426635,0.5954397394136808,0.5812968714491327,0.5030906749488675,0.35445799560639346,0.18790243163396714,0.028276645708658437,0.0,0.0,0.0
2005-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015623816377547157,0.11199909097795621,0.24178471327929704,0.39225816226043486,0.4408453905007197,0.5811529429588668,0.6003787591849102,0.7246799484887508,0.6746534353458071,0.49254601924096664,0.4211726384364821,0.2825013256571472,0.08907658510718885,0.0,0.0,0.0,0.0
2005-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06202711915763958,0.20643133095977578,0.3836679039466707,0.5201045375350353,0.5722293765623816,0.345928338762215,0.20163623967881222,0.38259980304522384,0.15520036360881753,0.21446102567987277,0.13014923111885465,0.0,0.0,0.0,0.0,0.0
2005-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279903037648663,0.2925460192409666,0.32773274751912734,0.4979168244829937,0.525831376410878,0.42725551094614045,0.2117718354670101,0.07169381107491857,0.09031891523369442,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354367093402015,0.2850768881145368,0.17872130899174307,0.24215589728050907,0.03596924475418529,0.1529278084993561,0.2038709188697826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022824028482690707,0.14357245663207333,0.27543367926672224,0.2596772971744565,0.4033558063783047,0.4509203848193319,0.47272933868646316,0.45626088932656617,0.21693053556548747,0.11024922354367094,0.04204605711688509,0.0,0.0,0.0,0.0,0.0
2005-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015405651087038862,0.06907734262555867,0.1952882357397167,0.36816907810014393,0.38387243390652226,0.5729111430952201,0.3451102189228089,0.35165517763805776,0.2077494129232634,0.09328838724339066,0.011659722748276646,0.0,0.0,0.0,0.0,0.0
2005-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028321339292477845,0.1082266494962503,0.08120596924475419,0.045518521324142115,0.06711764260283312,0.08184228467540339,0.24864025452617228,0.4798878872812666,0.32076357851677906,0.15360199984849635,0.0330755245814711,0.0,0.0,0.0,0.0,0.0
2005-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02601318081963488,0.09543216422998259,0.2663661843799712,0.48931141580183324,0.5686766154079237,0.6479963639118249,0.6863495189758352,0.609506855541247,0.4917203242178623,0.2823876979016741,0.0710658283463374,0.0,0.0,0.0,0.0,0.0
2005-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017104007272176352,0.0702848269070525,0.14099689417468375,0.2053253541398379,0.2545791985455647,0.3561699871221877,0.42824786001060533,0.4600409059919703,0.4815620028785699,0.3736686614650405,0.2260283311870313,0.0,0.0,0.0,0.0,0.0
2005-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03029012953564124,0.04154382243769412,0.07597151730929476,0.07735020074236801,0.13666388909931065,0.3623664873873192,0.6720096962351337,0.6321718051662752,0.5468222104386031,0.396113930762821,0.21165820771153704,0.0,0.0,0.0,0.0,0.0
2005-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02830391636997197,0.09632603590637073,0.13677751685478373,0.21041587758503144,0.3890614347397925,0.5820922657374441,0.6978789485645027,0.6620407544882964,0.5741610484054239,0.4296113930762821,0.2367017650178017,0.0,0.0,0.0,0.0,0.0
2005-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04179456101810469,0.19259147034315585,0.22382395273085376,0.5033406560109083,0.6343686084387546,0.6989167487311567,0.7065373835315507,0.6592758124384517,0.5664646617680479,0.42159684872358155,0.2450193167184304,0.0,0.0,0.0,0.0,0.0
2005-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04131050677978941,0.13417165366260134,0.17597151730929478,0.10457541095371564,0.1736307855465495,0.12836148776607834,0.2926975229149307,0.20081811983940615,0.08128929626543445,0.03384213317172941,0.009736383607302477,0.0,0.0,0.0,0.0,0.0
2005-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005801681690781002,0.016137413832285435,0.059969699265207184,0.11423377016892661,0.2855238239527309,0.39648511476403303,0.2329823498219832,0.16465419286417698,0.12986137413832285,0.3851071888493296,0.16458601621089314,0.0,0.0,0.0,0.0,0.0
2005-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544337550185592,0.144632982349822,0.37837285054162567,0.5016135141277176,0.6138095598818272,0.6685932883872434,0.6076585107188849,0.3860692371790016,0.24679948488750855,0.32664192106658585,0.14694341337777442,0.01046890387091887,0.0,0.0,0.0,0.0
2005-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855768502386183,0.0316544201196879,0.06068328156957807,0.18126657071433983,0.22270282554351944,0.24651162790697678,0.29202333156579047,0.22436179077342627,0.10771911218847056,0.09368987197939552,0.020412089993182336,0.01205211726384365,0.0,0.0,0.0,0.0
2005-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05910915839709113,0.20144686008635712,0.3617907734262556,0.5282554351943035,0.6535565487463071,0.7208241799863647,0.7285660177259299,0.6910082569502312,0.5531247632755094,0.4309976516930536,0.25425346564654194,0.013681539277327476,0.0,0.0,0.0,0.0
2005-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06324293614120143,0.2126354064086054,0.3751382471024923,0.5428073630785546,0.6607453980759034,0.739527308537232,0.621907431255208,0.4598666767669117,0.07344064843572456,0.14455723051283995,0.06231649117491099,0.0,0.0,0.0,0.0,0.0
2005-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02759033406560109,0.06065828346337399,0.08375123096735096,0.12365729868949324,0.14661768047875162,0.10318915233694417,0.06931823346716158,0.06935838194076206,0.13096735095826073,0.05386410120445421,0.04784183016438149,0.010376486629800773,0.0,0.0,0.0,0.0
2005-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028297098704643586,0.0648996288159988,0.11608211499128855,0.13408075145822287,0.13894401939247025,0.22646011665782895,0.13920915082190743,0.21560487841830167,0.23776986591924856,0.05308234224679949,0.029338686463146732,0.0,0.0,0.0,0.0,0.0
2005-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008659950003787593,0.09617453223240664,0.11005226876751761,0.09987122187713053,0.09632603590637073,0.12564957200212107,0.063493674721612,0.04969547761533217,0.18683433073252026,0.08500113627755473,0.12450571926369217,0.0,0.0,0.0,0.0,0.0
2005-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414506476782062,0.07055601848344824,0.06711612756609348,0.051330959775774565,0.05417695629119007,0.09202333156579048,0.06858874327702447,0.06787970608287251,0.05919703052799031,0.07141504431482465,0.048184985985910166,0.011826376789637149,0.0,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023489129611393076,0.04508900840845391,0.07717597151730929,0.0556215438224377,0.07582758881902886,0.0685970759790925,0.07882736156351793,0.14546625255662451,0.09921218089538672,0.13237633512612682,0.06981137792591471,0.014195136732065754,0.0,0.0,0.0,0.0
