PVSYST 7.2.4
;File;File date;Description
Projekt;Madrid_Project.PRJ;03/08/21 17h06;Systemsimulation Anonymisierungsprojekt;
Geografischer Standort;Madrid_PVGIS_SARAH_2005 nach 2016.SIT;03/08/21 17h06;Madrid;Spain;Europe;;
Wetterdaten;Cármenes_PVGIS_SARAH_2010.MET;03/08/21 17h04;Cármenes;PVGIS-SARAH;2010;
Simulationsvariante;Madrid_Project.VC0;03/08/21 17h47;Neue Simulationsvariante;
Simulation date;;03/08/21 17h50

Simulation:;Stundenwerte; von 01/01/10; bis 31/12/10 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TExtON;TArray;IArray;UArray;EOutInv
03/01/10 06:00;0;0;-0.012;0;0;90;0;1.6802;1.93;0;0;0;0;-0.012
03/01/10 07:00;0;0;-0.012;0;0;90;0;1.69;1.89;0;0;0;0;-0.012
03/01/10 08:00;0;0;-0.012;0;0;90;0;2.45;1.8499;0;0;0;0;-0.012
03/01/10 09:00;90.676;24.011;22.741;4.6094;-54.833;69.106;7.9684;3.2199;1.8201;0;6.2449;35.544;675.53;22.741
03/01/10 10:00;73.383;20.345;19.061;13.149;-44.1;56.862;18.02;3.9799;1.7801;0;6.5692;30.324;670.92;19.061
03/01/10 11:00;243.26;69.399;68.162;20.17;-31.642;45.719;23.339;5.5097;1.8701;0;14.146;102.38;677.89;68.162
03/01/10 12:00;172.96;48.694;47.467;24.936;-17.565;37.12;25.998;7.0402;1.96;0;13.156;72.292;673.57;47.467
03/01/10 13:00;159.78;44.628;43.397;26.916;-2.328;33.123;26.935;8.5798;2.0599;0;14.231;66.688;669.2;43.397
03/01/10 14:00;78.049;21.327;20.047;25.842;13.08;35.332;26.438;8.1802;2.1499;0;10.94;32.263;661.03;20.047
03/01/10 15:00;35.455;9.3366;8.0027;21.863;27.581;42.794;24.356;7.7897;2.2401;0;9.0503;14.457;645.82;8.0027
03/01/10 16:00;81.14;22.308;21.032;15.456;40.538;53.342;19.992;7.3999;2.33;0;10.271;33.61;663.74;21.032
03/01/10 17:00;90.583;24.509;23.241;7.2055;51.879;65.49;11.574;7.1401;2.0599;0;10.279;36.807;665.88;23.241
03/01/10 18:00;0;0;-0.012;1.2709;58.35;73.65;2.421;6.8802;1.7801;0;0;0;0;-0.012
03/01/10 19:00;0;0;-0.012;0;0;90;0;6.6197;1.5;0;0;0;0;-0.012
03/01/10 20:00;0;0;-0.012;0;0;90;0;6.6602;1.2801;0;0;0;0;-0.012
03/01/10 21:00;0;0;-0.012;0;0;90;0;6.7098;1.05;0;0;0;0;-0.012
03/01/10 22:00;0;0;-0.012;0;0;90;0;6.7601;0.83;0;0;0;0;-0.012
03/01/10 23:00;0;0;-0.012;0;0;90;0;6.9102;0.92;0;0;0;0;-0.012
04/01/10 00:00;0;0;-0.012;0;0;90;0;7.0598;1.0199;0;0;0;0;-0.012
04/01/10 01:00;0;0;-0.012;0;0;90;0;7.2197;1.12;0;0;0;0;-0.012
04/01/10 02:00;0;0;-0.012;0;0;90;0;7.0898;1.2001;0;0;0;0;-0.012
04/01/10 03:00;0;0;-0.012;0;0;90;0;6.9599;1.29;0;0;0;0;-0.012
04/01/10 04:00;0;0;-0.012;0;0;90;0;6.8397;1.38;0;0;0;0;-0.012
04/01/10 05:00;0;0;-0.012;0;0;90;0;6.89;1.6101;0;0;0;0;-0.012
04/01/10 06:00;0;0;-0.012;0;0;90;0;6.9403;1.84;0;0;0;0;-0.012
04/01/10 07:00;0;0;-0.012;0;0;90;0;6.9899;2.0701;0;0;0;0;-0.012
04/01/10 08:00;0;0;-0.012;0;0;90;0;7.3503;2.26;0;0;0;0;-0.012
04/01/10 09:00;43.327;11.152;9.8281;4.6212;-54.984;69.161;8.0183;7.7101;2.46;0;9.1986;17.161;649.85;9.8281
04/01/10 10:00;105.16;29.101;27.851;13.18;-44.252;56.895;18.104;8.0698;2.6499;0;11.789;43.695;666;27.851
04/01/10 11:00;134.59;37.488;36.249;20.224;-31.792;45.72;23.434;8.41;3.3301;0;13.172;56.109;668.13;36.249
04/01/10 12:00;80.148;21.879;20.601;25.017;-17.706;37.073;26.099;8.7502;4.01;0;11.585;33.15;660.01;20.601
04/01/10 13:00;113.16;31.232;29.986;27.023;-2.4478;33.02;27.044;9.1002;4.69;0;13.101;47.013;664.34;29.986
04/01/10 14:00;105.23;28.99;27.739;25.97;12.991;35.191;26.559;8.9898;4.3701;0;12.71;43.683;663.64;27.739
04/01/10 15:00;28.244;7.3021;5.9335;22.004;27.524;42.643;24.498;8.8801;4.05;0;9.8876;11.454;637.51;5.9335
04/01/10 16:00;147.49;41.2;39.965;15.604;40.509;53.195;20.17;8.7698;3.72;0;14;61.667;668.1;39.965
04/01/10 17:00;190.9;51.829;50.606;7.3563;51.872;65.351;11.81;8.5602;3.1;0;15.108;77.345;670.1;50.606
04/01/10 18:00;0;0;-0.012;1.4218;58.355;73.517;2.7085;8.35;2.47;0;0;0;0;-0.012
04/01/10 19:00;0;0;-0.012;0;0;90;0;8.1397;1.8499;0;0;0;0;-0.012
04/01/10 20:00;0;0;-0.012;0;0;90;0;8.0698;1.8701;0;0;0;0;-0.012
04/01/10 21:00;0;0;-0.012;0;0;90;0;8;1.89;0;0;0;0;-0.012
04/01/10 22:00;0;0;-0.012;0;0;90;0;7.9399;1.8999;0;0;0;0;-0.012
04/01/10 23:00;0;0;-0.012;0;0;90;0;8.0398;1.71;0;0;0;0;-0.012
05/01/10 00:00;0;0;-0.012;0;0;90;0;8.1397;1.5301;0;0;0;0;-0.012
05/01/10 01:00;0;0;-0.012;0;0;90;0;8.2501;1.34;0;0;0;0;-0.012
05/01/10 02:00;0;0;-0.012;0;0;90;0;8.0698;1.05;0;0;0;0;-0.012
05/01/10 03:00;0;0;-0.012;0;0;90;0;7.8903;0.7699;0;0;0;0;-0.012
05/01/10 04:00;0;0;-0.012;0;0;90;0;7.7199;0.4799;0;0;0;0;-0.012
05/01/10 05:00;0;0;-0.012;0;0;90;0;7.68;0.7;0;0;0;0;-0.012
05/01/10 06:00;0;0;-0.012;0;0;90;0;7.6402;0.92;0;0;0;0;-0.012
05/01/10 07:00;0;0;-0.012;0;0;90;0;7.6102;1.1399;0;0;0;0;-0.012
05/01/10 08:00;0;0;-0.012;0;0;90;0;7.7401;1.4901;0;0;0;0;-0.012
05/01/10 09:00;94.198;24.507;23.239;4.6389;-55.138;69.213;8.0794;7.8603;1.83;0;11.009;36.904;664.06;23.239
05/01/10 10:00;137.91;38.464;37.226;13.217;-44.407;56.924;18.199;7.9902;2.18;0;12.864;57.458;669.43;37.226
05/01/10 11:00;275.53;77.861;76.603;20.286;-31.944;45.716;23.537;8.4897;2.1099;0;18.315;116.2;670.05;76.603
05/01/10 12:00;155.71;43.404;42.172;25.105;-17.847;37.021;26.208;8.9898;2.0301;0;14.499;64.978;667.97;42.172
05/01/10 13:00;413.09;115.99;114.45;27.136;-2.5668;32.911;27.159;9.4998;1.96;0;24.355;175.34;661.5;114.45
05/01/10 14:00;160.4;44.66;43.429;26.104;12.903;35.044;26.687;9.4697;2.33;0;15.148;66.957;666.99;43.429
05/01/10 15:00;102.61;28.205;26.951;22.151;27.47;42.488;24.647;9.4501;2.7001;0;13.081;42.598;662.11;26.951
05/01/10 16:00;148.31;41.336;40.101;15.758;40.485;53.045;20.355;9.4201;3.0801;0;14.682;62.018;666.51;40.101
05/01/10 17:00;99.821;26.952;25.693;7.5116;51.87;65.211;12.055;8.6901;2.76;0;12.153;40.628;663.38;25.693
05/01/10 18:00;0;0;-0.012;1.4146;58.529;73.6;2.7081;7.9602;2.4399;0;0;0;0;-0.012
05/01/10 19:00;0;0;-0.012;0;0;90;0;7.2302;2.1201;0;0;0;0;-0.012
05/01/10 20:00;0;0;-0.012;0;0;90;0;6.9403;2.1;0;0;0;0;-0.012
05/01/10 21:00;0;0;-0.012;0;0;90;0;6.6602;2.08;0;0;0;0;-0.012
05/01/10 22:00;0;0;-0.012;0;0;90;0;6.3801;2.0599;0;0;0;0;-0.012
05/01/10 23:00;0;0;-0.012;0;0;90;0;6.32;2.01;0;0;0;0;-0.012
06/01/10 00:00;0;0;-0.012;0;0;90;0;6.2599;1.97;0;0;0;0;-0.012
06/01/10 01:00;0;0;-0.012;0;0;90;0;6.1998;1.93;0;0;0;0;-0.012
06/01/10 02:00;0;0;-0.012;0;0;90;0;5.8701;2.1201;0;0;0;0;-0.012
06/01/10 03:00;0;0;-0.012;0;0;90;0;5.5502;2.3201;0;0;0;0;-0.012
06/01/10 04:00;0;0;-0.012;0;0;90;0;5.2302;2.51;0;0;0;0;-0.012
06/01/10 05:00;0;0;-0.012;0;0;90;0;5.05;2.3599;0;0;0;0;-0.012
06/01/10 06:00;0;0;-0.012;0;0;90;0;4.8698;2.21;0;0;0;0;-0.012
06/01/10 07:00;0;0;-0.012;0;0;90;0;4.6903;2.0599;0;0;0;0;-0.012
06/01/10 08:00;0;0;-0.012;0;0;90;0;4.7399;2.21;0;0;0;0;-0.012
06/01/10 09:00;97.989;25.786;24.523;4.6623;-55.297;69.261;8.1519;4.7902;2.3599;0;8.0523;38.339;672.59;24.523
06/01/10 10:00;252.91;71.888;70.645;13.261;-44.565;56.949;18.303;4.8398;2.51;0;13.76;105.81;679.43;70.645
06/01/10 11:00;490.09;138.86;137.1;20.353;-32.098;45.706;23.649;5.02;3.13;0;22.61;208.14;667.16;137.1
06/01/10 12:00;360;102.86;101.44;25.2;-17.989;36.962;26.324;5.2002;3.7399;0;18.06;152.34;675.15;101.44
06/01/10 13:00;189.6;53.773;52.552;27.256;-2.6851;32.795;27.282;5.3902;4.3599;0;12.086;79.299;678.1;52.552
06/01/10 14:00;808.84;221.67;218.58;26.244;12.818;34.892;26.822;5.2799;4.3701;0;34.831;346.8;639.18;218.58
06/01/10 15:00;684.9;190.31;187.92;22.304;27.421;42.329;24.804;5.18;4.39;0;30.001;292.66;650.27;187.92
06/01/10 16:00;530.67;149.23;147.37;15.916;40.465;52.893;20.547;5.0801;4.3999;0;24.084;224.8;663.82;147.37
06/01/10 17:00;265.62;73.177;71.931;7.6713;51.874;65.068;12.307;4.5701;3.64;0;13.641;107.61;680.02;71.931
06/01/10 18:00;0;0;-0.012;1.5736;58.545;73.465;3.0135;4.0497;2.8701;0;0;0;0;-0.012
06/01/10 19:00;0;0;-0.012;0;0;90;0;3.5398;2.1099;0;0;0;0;-0.012
06/01/10 20:00;0;0;-0.012;0;0;90;0;3.34;2.13;0;0;0;0;-0.012
06/01/10 21:00;0;0;-0.012;0;0;90;0;3.1402;2.1499;0;0;0;0;-0.012
06/01/10 22:00;0;0;-0.012;0;0;90;0;2.9502;2.17;0;0;0;0;-0.012
06/01/10 23:00;0;0;-0.012;0;0;90;0;2.96;1.7401;0;0;0;0;-0.012
07/01/10 00:00;0;0;-0.012;0;0;90;0;2.9698;1.3099;0;0;0;0;-0.012
07/01/10 01:00;0;0;-0.012;0;0;90;0;2.9802;0.88;0;0;0;0;-0.012
07/01/10 02:00;0;0;-0.012;0;0;90;0;3.0599;1.4901;0;0;0;0;-0.012
07/01/10 03:00;0;0;-0.012;0;0;90;0;3.1402;2.1;0;0;0;0;-0.012
07/01/10 04:00;0;0;-0.012;0;0;90;0;3.2199;2.7001;0;0;0;0;-0.012
07/01/10 05:00;0;0;-0.012;0;0;90;0;3.1297;3.2001;0;0;0;0;-0.012
07/01/10 06:00;0;0;-0.012;0;0;90;0;3.0501;3.6899;0;0;0;0;-0.012
07/01/10 07:00;0;0;-0.012;0;0;90;0;2.9698;4.18;0;0;0;0;-0.012
07/01/10 08:00;0;0;-0.012;0;0;90;0;3.1102;4.64;0;0;0;0;-0.012
07/01/10 09:00;42.961;11.236;9.9132;4.6916;-55.459;69.306;8.2359;3.2499;5.1099;0;4.7196;16.987;661.48;9.9132
07/01/10 10:00;35.779;9.607;8.2755;13.31;-44.725;56.97;18.417;3.3903;5.5699;0;4.6598;14.605;657.78;8.2755
07/01/10 11:00;52.365;14.328;13.021;20.428;-32.255;45.692;23.769;3.2701;6.31;0;5.1191;21.503;666.34;13.021
07/01/10 12:00;175.8;50.195;48.971;25.301;-18.132;36.898;26.447;3.15;7.0399;0;9.345;73.446;683.43;48.971
07/01/10 13:00;156.38;44.523;43.292;27.383;-2.8024;32.673;27.411;3.0403;7.78;0;8.5436;65.185;683.03;43.292
07/01/10 14:00;98.959;27.844;26.589;26.391;12.736;34.733;26.964;2.64;7.78;0;6.12;40.998;679.15;26.589
07/01/10 15:00;129.33;36.768;35.528;22.463;27.375;42.165;24.967;2.2398;7.7899;0;6.7884;53.797;683.45;35.528
07/01/10 16:00;73.983;20.679;19.396;16.08;40.451;52.738;20.747;1.8402;7.7899;0;4.4457;30.56;676.68;19.396
07/01/10 17:00;41.778;11.363;10.04;7.8353;51.883;64.924;12.568;1.31;7.2899;0;2.7827;17.042;666.75;10.04
07/01/10 18:00;0;0;-0.012;1.5739;58.731;73.548;3.0301;0.7798;6.7899;0;0;0;0;-0.012
07/01/10 19:00;0;0;-0.012;0;0;90;0;0.2503;6.2899;0;0;0;0;-0.012
07/01/10 20:00;0;0;-0.012;0;0;90;0;-0.0703;6.1301;0;0;0;0;-0.012
07/01/10 21:00;0;0;-0.012;0;0;90;0;-0.3798;5.98;0;0;0;0;-0.012
07/01/10 22:00;0;0;-0.012;0;0;90;0;-0.6899;5.82;0;0;0;0;-0.012
07/01/10 23:00;0;0;-0.012;0;0;90;0;-0.9302;5.9099;0;0;0;0;-0.012
08/01/10 00:00;0;0;-0.012;0;0;90;0;-1.16;6.0001;0;0;0;0;-0.012
08/01/10 01:00;0;0;-0.012;0;0;90;0;-1.3899;6.0799;0;0;0;0;-0.012
08/01/10 02:00;0;0;-0.012;0;0;90;0;-1.7098;6.06;0;0;0;0;-0.012
08/01/10 03:00;0;0;-0.012;0;0;90;0;-2.0297;6.0401;0;0;0;0;-0.012
08/01/10 04:00;0;0;-0.012;0;0;90;0;-2.3399;6.01;0;0;0;0;-0.012
08/01/10 05:00;0;0;-0.012;0;0;90;0;-2.6298;5.6199;0;0;0;0;-0.012
08/01/10 06:00;0;0;-0.012;0;0;90;0;-2.9197;5.22;0;0;0;0;-0.012
08/01/10 07:00;0;0;-0.012;0;0;90;0;-3.2102;4.8301;0;0;0;0;-0.012
08/01/10 08:00;0;0;-0.012;0;0;90;0;-2.9301;5.19;0;0;0;0;-0.012
08/01/10 09:00;168.93;45.793;44.564;4.7267;-55.625;69.347;8.3315;-2.6598;5.5401;0;2.8609;65.64;697.64;44.564
08/01/10 10:00;494.38;142.1;140.3;13.366;-44.889;56.986;18.54;-2.3797;5.9;0;15.044;207.03;686.36;140.3
08/01/10 11:00;669.45;190.66;188.26;20.509;-32.413;45.672;23.897;-1.4199;7.1701;0;22.664;285.47;667.89;188.26
08/01/10 12:00;804.99;225.32;222.15;25.409;-18.276;36.827;26.578;-0.4503;8.4301;0;28.794;344.93;653.25;222.15
08/01/10 13:00;867.98;240.41;236.91;27.517;-2.9187;32.544;27.548;0.52;9.7;0;32.223;372.61;645.21;236.91
08/01/10 14:00;840.98;233.13;229.79;26.544;12.657;34.569;27.112;1.0998;9.2201;0;31.769;360.72;646.29;229.79
08/01/10 15:00;712.73;199.94;197.34;22.628;27.334;41.997;25.137;1.6802;8.74;0;27.467;304.61;656.38;197.34
08/01/10 16:00;482.93;137.85;136.09;16.249;40.441;52.58;20.954;2.26;8.2601;0;19.492;204.2;675.05;136.09
08/01/10 17:00;174.78;48.89;47.664;8.0036;51.898;64.779;12.836;1.2898;6.53;0;7.2778;71.063;687.98;47.664
08/01/10 18:00;0;0;-0.012;1.7406;58.758;73.411;3.3532;0.3202;4.8;0;0;0;0;-0.012
08/01/10 19:00;0;0;-0.012;0;0;90;0;-0.6501;3.0801;0;0;0;0;-0.012
08/01/10 20:00;0;0;-0.012;0;0;90;0;-1.2201;3.0299;0;0;0;0;-0.012
08/01/10 21:00;0;0;-0.012;0;0;90;0;-1.7901;2.9799;0;0;0;0;-0.012
08/01/10 22:00;0;0;-0.012;0;0;90;0;-2.3503;2.9399;0;0;0;0;-0.012
08/01/10 23:00;0;0;-0.012;0;0;90;0;-2.43;3.0801;0;0;0;0;-0.012
09/01/10 00:00;0;0;-0.012;0;0;90;0;-2.5103;3.21;0;0;0;0;-0.012
09/01/10 01:00;0;0;-0.012;0;0;90;0;-2.5802;3.35;0;0;0;0;-0.012
09/01/10 02:00;0;0;-0.012;0;0;90;0;-2.6598;3.1601;0;0;0;0;-0.012
09/01/10 03:00;0;0;-0.012;0;0;90;0;-2.7401;2.97;0;0;0;0;-0.012
09/01/10 04:00;0;0;-0.012;0;0;90;0;-2.81;2.79;0;0;0;0;-0.012
09/01/10 05:00;0;0;-0.012;0;0;90;0;-2.9798;2.72;0;0;0;0;-0.012
09/01/10 06:00;0;0;-0.012;0;0;90;0;-3.1502;2.6499;0;0;0;0;-0.012
09/01/10 07:00;0;0;-0.012;0;0;90;0;-3.3199;2.5801;0;0;0;0;-0.012
09/01/10 08:00;0;0;-0.012;0;0;90;0;-2.8198;3.26;0;0;0;0;-0.012
09/01/10 09:00;167.75;45.399;44.169;4.7677;-55.794;69.385;8.439;-2.3203;3.9399;0;3.1617;65.161;696.72;44.169
09/01/10 10:00;453.27;130.49;128.81;13.428;-45.056;56.999;18.674;-1.8201;4.6201;0;14.144;189.83;687.43;128.81
09/01/10 11:00;636.66;181.61;179.38;20.596;-32.573;45.648;24.034;-0.8198;4.97;0;22.065;271.33;669.33;179.38
09/01/10 12:00;807.96;225.57;222.4;25.524;-18.42;36.75;26.715;0.1902;5.31;0;29.567;346.27;651.44;222.4
09/01/10 13:00;849.1;235.22;231.83;27.657;-3.034;32.409;27.69;1.1997;5.6599;0;32.207;364.53;645.27;231.83
09/01/10 14:00;837.77;231.96;228.64;26.704;12.58;34.4;27.267;1.5901;5.8299;0;32.156;359.4;645.4;228.64
09/01/10 15:00;729.06;203.91;201.22;22.798;27.296;41.826;25.313;1.9799;6.01;0;28.386;311.7;654.21;201.22
09/01/10 16:00;435.6;124.79;123.16;16.422;40.437;52.42;21.168;2.3697;6.19;0;17.891;183.98;678.25;123.16
09/01/10 17:00;277.07;77.429;76.172;8.176;51.918;64.633;13.113;1.2101;5.2101;0;10.671;112.53;688.05;76.172
09/01/10 18:00;0;0;-0.012;1.748;58.956;73.492;3.3867;0.0499;4.23;0;0;0;0;-0.012
09/01/10 19:00;0;0;-0.012;0;0;90;0;-1.1;3.26;0;0;0;0;-0.012
09/01/10 20:00;0;0;-0.012;0;0;90;0;-1.73;3.31;0;0;0;0;-0.012
09/01/10 21:00;0;0;-0.012;0;0;90;0;-2.3503;3.3599;0;0;0;0;-0.012
09/01/10 22:00;0;0;-0.012;0;0;90;0;-2.97;3.4101;0;0;0;0;-0.012
09/01/10 23:00;0;0;-0.012;0;0;90;0;-3.2102;3.21;0;0;0;0;-0.012
10/01/10 00:00;0;0;-0.012;0;0;90;0;-3.4499;3.02;0;0;0;0;-0.012
10/01/10 01:00;0;0;-0.012;0;0;90;0;-3.6797;2.8301;0;0;0;0;-0.012
10/01/10 02:00;0;0;-0.012;0;0;90;0;-4.0701;2.5199;0;0;0;0;-0.012
10/01/10 03:00;0;0;-0.012;0;0;90;0;-4.46;2.21;0;0;0;0;-0.012
10/01/10 04:00;0;0;-0.012;0;0;90;0;-4.84;1.8999;0;0;0;0;-0.012
10/01/10 05:00;0;0;-0.012;0;0;90;0;-4.9797;1.5701;0;0;0;0;-0.012
10/01/10 06:00;0;0;-0.012;0;0;90;0;-5.1201;1.2299;0;0;0;0;-0.012
10/01/10 07:00;0;0;-0.012;0;0;90;0;-5.25;0.9001;0;0;0;0;-0.012
10/01/10 08:00;0;0;-0.012;0;0;90;0;-4.3999;1.08;0;0;0;0;-0.012
10/01/10 09:00;126.74;34.392;33.15;4.8146;-55.967;69.419;8.5586;-3.5498;1.26;0;0.6082;49.303;697.57;33.15
10/01/10 10:00;273.52;79.78;78.517;13.496;-45.225;57.006;18.817;-2.7003;1.43;0;6.8879;114.37;697.58;78.517
10/01/10 11:00;447.91;130.07;128.39;20.69;-32.735;45.618;24.179;-1.0601;1.38;0;14.904;189.7;685.64;128.39
10/01/10 12:00;626.07;178.3;176.14;25.646;-18.565;36.668;26.86;0.5898;1.3201;0;23.167;267.47;666.61;176.14
10/01/10 13:00;346.93;100.16;98.769;27.804;-3.1481;32.268;27.84;2.2398;1.2699;0;14.588;146.68;682.84;98.769
10/01/10 14:00;262.69;75.962;74.708;26.869;12.506;34.224;27.428;1.7599;1.5199;0;11.063;110.6;686.79;74.708
10/01/10 15:00;86.636;24.389;23.121;22.973;27.263;41.65;25.497;1.2898;1.7699;0;4.3349;35.83;680.7;23.121
10/01/10 16:00;63.124;17.591;16.297;16.6;40.437;52.257;21.39;0.8203;2.01;0;3.0431;26.003;676.51;16.297
