PVSYST 7.2.4
;File;File date;Description
Projekt;Madrid_Project.PRJ;03/08/21 17h06;Systemsimulation Anonymisierungsprojekt;
Geografischer Standort;Madrid_PVGIS_SARAH_2005 nach 2016.SIT;03/08/21 17h06;Madrid;Spain;Europe;;
Wetterdaten;Cármenes_PVGIS_SARAH_2007.MET;03/08/21 17h04;Cármenes;PVGIS-SARAH;2007;
Simulationsvariante;Madrid_Project.VC0;03/08/21 17h47;Neue Simulationsvariante;
Simulation date;;03/08/21 17h50

Simulation:;Stundenwerte; von 01/01/07; bis 31/12/07 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TExtON;TArray;IArray;UArray;EOutInv
     ;W/m²;kW;kW;°;°;°;°;°C;m/s;°C;°C;A;V;kW

01/01/07 00:00;0;0;-0.012;0;0;90;0;0.0002;0;0;0;0;0;-0.012
01/01/07 01:00;0;0;-0.012;0;0;90;0;4.6999;0.62;0;0;0;0;-0.012
01/01/07 02:00;0;0;-0.012;0;0;90;0;3.2698;0.62;0;0;0;0;-0.012
01/01/07 03:00;0;0;-0.012;0;0;90;0;1.8398;0.62;0;0;0;0;-0.012
01/01/07 04:00;0;0;-0.012;0;0;90;0;0.4098;0.62;0;0;0;0;-0.012
01/01/07 05:00;0;0;-0.012;0;0;90;0;0.3397;0.75;0;0;0;0;-0.012
01/01/07 06:00;0;0;-0.012;0;0;90;0;0.2703;0.89;0;0;0;0;-0.012
01/01/07 07:00;0;0;-0.012;0;0;90;0;0.2002;1.0201;0;0;0;0;-0.012
01/01/07 08:00;0;0;-0.012;0;0;90;0;0.4501;0.95;0;0;0;0;-0.012
01/01/07 09:00;11.878;3.0566;1.603;4.586;-54.527;68.993;7.8697;0.7;0.8801;0;1.1332;4.7575;642.48;1.603
01/01/07 10:00;60.851;17.207;15.911;13.087;-43.793;56.795;17.85;0.9499;0.81;0;3.094;25.268;680.97;15.911
01/01/07 11:00;37.276;10.206;8.8771;20.059;-31.339;45.718;23.147;2.7402;0.9699;0;4.0594;15.329;665.78;8.8771
01/01/07 12:00;52.142;14.423;13.116;24.773;-17.281;37.215;25.794;4.5402;1.1399;0;6.3823;21.582;668.29;13.116
01/01/07 13:00;73.072;20.382;19.098;26.7;-2.0856;33.331;26.715;6.3402;1.3001;0;8.9202;30.416;670.1;19.098
01/01/07 14:00;129.67;36.729;35.49;25.584;13.262;35.617;26.192;7.7001;1.8;0;12.28;54.41;675.05;35.49
01/01/07 15:00;303.99;87.166;85.885;21.577;27.698;43.1;24.068;9.06;2.3;0;19.92;129.42;673.49;85.885
01/01/07 16:00;463.85;130.73;129.05;15.155;40.597;53.64;19.632;10.42;2.8;0;27.048;197.78;661;129.05
01/01/07 17:00;130.21;35.7;34.459;6.9003;51.893;65.772;11.095;8.9503;2.6;0;13.43;53.157;671.59;34.459
01/01/07 18:00;0;0;-0.012;1.1274;58.179;73.703;2.1375;7.48;2.3999;0;0;0;0;-0.012
01/01/07 19:00;0;0;-0.012;0;0;90;0;6.0098;2.21;0;0;0;0;-0.012
01/01/07 20:00;0;0;-0.012;0;0;90;0;5.5002;2.08;0;0;0;0;-0.012
01/01/07 21:00;0;0;-0.012;0;0;90;0;4.99;1.9499;0;0;0;0;-0.012
01/01/07 22:00;0;0;-0.012;0;0;90;0;4.4798;1.82;0;0;0;0;-0.012
01/01/07 23:00;0;0;-0.012;0;0;90;0;3.7398;1.9499;0;0;0;0;-0.012
02/01/07 00:00;0;0;-0.012;0;0;90;0;3.0102;2.0899;0;0;0;0;-0.012
02/01/07 01:00;0;0;-0.012;0;0;90;0;2.2799;2.22;0;0;0;0;-0.012
02/01/07 02:00;0;0;-0.012;0;0;90;0;2.2598;2.27;0;0;0;0;-0.012
02/01/07 03:00;0;0;-0.012;0;0;90;0;2.2397;2.32;0;0;0;0;-0.012
02/01/07 04:00;0;0;-0.012;0;0;90;0;2.23;2.3699;0;0;0;0;-0.012
02/01/07 05:00;0;0;-0.012;0;0;90;0;1.8801;2.57;0;0;0;0;-0.012
02/01/07 06:00;0;0;-0.012;0;0;90;0;1.5302;2.77;0;0;0;0;-0.012
02/01/07 07:00;0;0;-0.012;0;0;90;0;1.1901;2.97;0;0;0;0;-0.012
02/01/07 08:00;0;0;-0.012;0;0;90;0;1.5899;2.91;0;0;0;0;-0.012
02/01/07 09:00;127.22;34.554;33.312;4.5851;-54.669;69.056;7.8951;1.98;2.8499;0;6.1894;50.159;688.88;33.312
02/01/07 10:00;394.25;114.28;112.76;13.104;-43.937;56.837;17.914;2.3799;2.7899;0;16.3;166.55;686.16;112.76
02/01/07 11:00;335.01;97.668;96.306;20.099;-31.483;45.73;23.224;4.1501;2.3901;0;16.082;142.72;684.35;96.306
02/01/07 12:00;715.28;201.06;198.43;24.838;-17.419;37.182;25.879;5.9202;2.0001;0;31.932;308.76;651.18;198.43
02/01/07 13:00;851.41;233.81;230.46;26.791;-2.2066;33.243;26.808;7.6897;1.6;0;38.938;368.45;634.58;230.46
02/01/07 14:00;821.35;225.56;222.39;25.697;13.167;35.49;26.298;8.59;1.68;0;38.69;354.92;635.53;222.39
02/01/07 15:00;696.27;193.22;190.77;21.705;27.632;42.959;24.194;9.5001;1.76;0;34.825;299.94;644.2;190.77
02/01/07 16:00;511.83;143.65;141.84;15.292;40.558;53.5;19.792;10.4;1.8301;0;28.781;218.54;657.34;141.84
02/01/07 17:00;197.94;54.522;53.303;7.0404;51.875;65.637;11.312;8.5602;1.99;0;15.332;80.681;675.78;53.303
02/01/07 18:00;0;0;-0.012;1.2685;58.171;73.572;2.4042;6.7199;2.1401;0;0;0;0;-0.012
02/01/07 19:00;0;0;-0.012;0;0;90;0;4.89;2.29;0;0;0;0;-0.012
02/01/07 20:00;0;0;-0.012;0;0;90;0;3.7398;2.2501;0;0;0;0;-0.012
02/01/07 21:00;0;0;-0.012;0;0;90;0;2.5902;2.21;0;0;0;0;-0.012
02/01/07 22:00;0;0;-0.012;0;0;90;0;1.4497;2.1701;0;0;0;0;-0.012
02/01/07 23:00;0;0;-0.012;0;0;90;0;0.9798;2.13;0;0;0;0;-0.012
03/01/07 00:00;0;0;-0.012;0;0;90;0;0.5202;2.1;0;0;0;0;-0.012
03/01/07 01:00;0;0;-0.012;0;0;90;0;0.06;2.07;0;0;0;0;-0.012
03/01/07 02:00;0;0;-0.012;0;0;90;0;-0.1601;2.0001;0;0;0;0;-0.012
03/01/07 03:00;0;0;-0.012;0;0;90;0;-0.3801;1.94;0;0;0;0;-0.012
03/01/07 04:00;0;0;-0.012;0;0;90;0;-0.5898;1.88;0;0;0;0;-0.012
03/01/07 05:00;0;0;-0.012;0;0;90;0;-1.0001;1.8601;0;0;0;0;-0.012
