PVSYST 7.2.4
;File;File date;Description
Projekt;Madrid_Project.PRJ;03/08/21 17h06;Systemsimulation Anonymisierungsprojekt;
Geografischer Standort;Madrid_PVGIS_SARAH_2005 nach 2016.SIT;03/08/21 17h06;Madrid;Spain;Europe;;
Wetterdaten;Cármenes_PVGIS_SARAH_2009.MET;03/08/21 17h04;Cármenes;PVGIS-SARAH;2009;
Simulationsvariante;Madrid_Project.VC0;03/08/21 17h47;Neue Simulationsvariante;
Simulation date;;03/08/21 17h50

Simulation:;Stundenwerte; von 01/01/09; bis 31/12/09 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TExtON;TArray;IArray;UArray;EOutInv
03/01/09 06:00;0;0;-0.012;0;0;90;0;6.6701;1.42;0;0;0;0;-0.012
03/01/09 07:00;0;0;-0.012;0;0;90;0;6.6798;1.57;0;0;0;0;-0.012
03/01/09 08:00;0;0;-0.012;0;0;90;0;7.03;1.64;0;0;0;0;-0.012
03/01/09 09:00;14.907;3.7624;2.3229;4.7848;-54.68;68.881;8.2381;7.3699;1.7;0;7.9119;5.9972;627.35;2.3229
03/01/09 10:00;347.78;98.286;96.917;13.303;-43.922;56.65;18.173;7.7202;1.77;0;20.051;146.28;671.9;96.917
03/01/09 11:00;55.252;14.974;13.669;20.294;-31.433;45.532;23.431;8.1799;1.8399;0;10.138;22.805;656.59;13.669
03/01/09 12:00;604.97;169.11;167.06;25.02;-17.326;36.985;26.054;8.6402;1.92;0;30.631;259.99;650.44;167.06
03/01/09 13:00;127.88;35.652;34.411;26.95;-2.0702;33.081;26.965;9.1103;2;0;13.631;53.378;667.92;34.411
03/01/09 14:00;643.94;179.01;176.83;25.825;13.338;35.394;26.444;9.0902;1.72;0;32.559;277.08;646.06;176.83
03/01/09 15:00;166.02;46.679;45.451;21.799;27.822;42.93;24.334;9.0701;1.4401;0;14.952;69.631;670.38;45.451
03/01/09 16:00;415.01;116.92;115.37;15.354;40.755;53.519;19.925;9.0501;1.1599;0;23.899;175.86;664.82;115.37
03/01/09 17:00;23.335;6.0356;4.6417;7.0759;52.073;65.69;11.417;8.58;1.0701;0;9.4187;9.4943;635.71;4.6417
03/01/09 18:00;0;0;-0.012;1.2901;58.369;73.641;2.4588;8.11;0.98;0;0;0;0;-0.012
03/01/09 19:00;0;0;-0.012;0;0;90;0;7.6503;0.9;0;0;0;0;-0.012
03/01/09 20:00;0;0;-0.012;0;0;90;0;7.4599;1.2;0;0;0;0;-0.012
03/01/09 21:00;0;0;-0.012;0;0;90;0;7.2702;1.49;0;0;0;0;-0.012
03/01/09 22:00;0;0;-0.012;0;0;90;0;7.0799;1.79;0;0;0;0;-0.012
03/01/09 23:00;0;0;-0.012;0;0;90;0;7.0598;2;0;0;0;0;-0.012
04/01/09 00:00;0;0;-0.012;0;0;90;0;7.0398;2.22;0;0;0;0;-0.012
04/01/09 01:00;0;0;-0.012;0;0;90;0;7.0197;2.4299;0;0;0;0;-0.012
04/01/09 02:00;0;0;-0.012;0;0;90;0;6.5697;2.8501;0;0;0;0;-0.012
04/01/09 03:00;0;0;-0.012;0;0;90;0;6.1301;3.26;0;0;0;0;-0.012
04/01/09 04:00;0;0;-0.012;0;0;90;0;5.6898;3.6799;0;0;0;0;-0.012
04/01/09 05:00;0;0;-0.012;0;0;90;0;5.4399;3.5901;0;0;0;0;-0.012
04/01/09 06:00;0;0;-0.012;0;0;90;0;5.19;3.49;0;0;0;0;-0.012
04/01/09 07:00;0;0;-0.012;0;0;90;0;4.9498;3.3899;0;0;0;0;-0.012
04/01/09 08:00;0;0;-0.012;0;0;90;0;5.1;3.3999;0;0;0;0;-0.012
04/01/09 09:00;127.74;33.97;32.727;4.7982;-54.832;68.936;8.2917;5.2502;3.3999;0;9.4909;50.171;677.09;32.727
04/01/09 10:00;365.89;104.15;102.72;13.336;-44.074;56.682;18.261;5.3998;3.41;0;18.352;153.9;676.74;102.72
04/01/09 11:00;707.71;196.55;194.02;20.35;-31.583;45.531;23.528;6.0401;3.35;0;31.702;303.13;648.39;194.02
04/01/09 12:00;589.78;166.34;164.31;25.103;-17.467;36.936;26.157;6.6901;3.2901;0;28.083;253.36;656.55;164.31
04/01/09 13:00;882.61;239.21;235.73;27.059;-2.1897;32.975;27.076;7.3402;3.2301;0;39.777;380.43;628.8;235.73
04/01/09 14:00;663.35;184.75;182.46;25.954;13.249;35.251;26.568;7.93;2.75;0;32.097;285.43;647.27;182.46
04/01/09 15:00;751.19;205.72;202.98;21.942;27.766;42.778;24.479;8.5198;2.2799;0;35.889;322.11;638.65;202.98
04/01/09 16:00;433.87;122.03;120.43;15.504;40.727;53.372;20.105;9.1103;1.8101;0;24.645;183.99;663.26;120.43
04/01/09 17:00;263.65;71.939;70.695;7.2281;52.068;65.551;11.657;8.11;1.5399;0;17.109;106.81;673.54;70.695
04/01/09 18:00;0;0;-0.012;1.28;58.539;73.726;2.4513;7.1;1.27;0;0;0;0;-0.012
04/01/09 19:00;0;0;-0.012;0;0;90;0;6.1003;1.0099;0;0;0;0;-0.012
04/01/09 20:00;0;0;-0.012;0;0;90;0;5.28;0.9901;0;0;0;0;-0.012
04/01/09 21:00;0;0;-0.012;0;0;90;0;4.4701;0.98;0;0;0;0;-0.012
04/01/09 22:00;0;0;-0.012;0;0;90;0;3.6601;0.97;0;0;0;0;-0.012
04/01/09 23:00;0;0;-0.012;0;0;90;0;3.2801;0.83;0;0;0;0;-0.012
05/01/09 00:00;0;0;-0.012;0;0;90;0;2.9097;0.6901;0;0;0;0;-0.012
05/01/09 01:00;0;0;-0.012;0;0;90;0;2.54;0.5501;0;0;0;0;-0.012
05/01/09 02:00;0;0;-0.012;0;0;90;0;2.1199;0.6;0;0;0;0;-0.012
05/01/09 03:00;0;0;-0.012;0;0;90;0;1.71;0.6499;0;0;0;0;-0.012
05/01/09 04:00;0;0;-0.012;0;0;90;0;1.3002;0.7001;0;0;0;0;-0.012
05/01/09 05:00;0;0;-0.012;0;0;90;0;1.15;0.7099;0;0;0;0;-0.012
05/01/09 06:00;0;0;-0.012;0;0;90;0;1.0101;0.7099;0;0;0;0;-0.012
05/01/09 07:00;0;0;-0.012;0;0;90;0;0.8703;0.7199;0;0;0;0;-0.012
05/01/09 08:00;0;0;-0.012;0;0;90;0;1.24;0.7999;0;0;0;0;-0.012
05/01/09 09:00;26.599;7.0059;5.6313;4.8174;-54.988;68.986;8.3564;1.6103;0.8699;0;2.5434;10.659;657.29;5.6313
05/01/09 10:00;337.5;97.382;96.022;13.375;-44.23;56.709;18.358;1.98;0.95;0;13.886;141.92;686.16;96.022
05/01/09 11:00;231.91;66.961;65.73;20.413;-31.736;45.525;23.634;3.7702;1.6601;0;11.987;97.827;684.48;65.73
05/01/09 12:00;585.01;165.75;163.73;25.193;-17.608;36.881;26.268;5.5597;2.37;0;26.753;251.23;659.77;163.73
05/01/09 13:00;137.34;38.613;37.376;27.175;-2.3084;32.864;27.193;7.3499;3.0801;0;12.198;57.362;673.15;37.376
05/01/09 14:00;650.03;181.72;179.49;26.091;13.162;35.103;26.698;7.3602;3.1401;0;31.02;279.66;649.79;179.49
05/01/09 15:00;308.75;88.16;86.876;22.091;27.714;42.622;24.63;7.3803;3.2;0;18.397;130.8;674.01;86.876
05/01/09 16:00;410.86;116.53;114.98;15.659;40.704;53.221;20.293;7.39;3.27;0;22.074;174.05;669.49;114.98
05/01/09 17:00;62.89;17.062;15.766;7.3847;52.068;65.41;11.906;6.3302;2.8601;0;8.5288;25.704;663.79;15.766
05/01/09 18:00;0;0;-0.012;1.4362;58.55;73.591;2.7511;5.2599;2.46;0;0;0;0;-0.012
05/01/09 19:00;0;0;-0.012;0;0;90;0;4.2001;2.0599;0;0;0;0;-0.012
05/01/09 20:00;0;0;-0.012;0;0;90;0;3.5501;1.8299;0;0;0;0;-0.012
05/01/09 21:00;0;0;-0.012;0;0;90;0;2.9097;1.6099;0;0;0;0;-0.012
05/01/09 22:00;0;0;-0.012;0;0;90;0;2.2701;1.3899;0;0;0;0;-0.012
05/01/09 23:00;0;0;-0.012;0;0;90;0;2.1801;1.3199;0;0;0;0;-0.012
06/01/09 00:00;0;0;-0.012;0;0;90;0;2.0901;1.25;0;0;0;0;-0.012
06/01/09 01:00;0;0;-0.012;0;0;90;0;2.0098;1.1699;0;0;0;0;-0.012
06/01/09 02:00;0;0;-0.012;0;0;90;0;1.8602;1.25;0;0;0;0;-0.012
06/01/09 03:00;0;0;-0.012;0;0;90;0;1.71;1.3199;0;0;0;0;-0.012
06/01/09 04:00;0;0;-0.012;0;0;90;0;1.5702;1.3899;0;0;0;0;-0.012
06/01/09 05:00;0;0;-0.012;0;0;90;0;1.35;1.56;0;0;0;0;-0.012
06/01/09 06:00;0;0;-0.012;0;0;90;0;1.1299;1.7301;0;0;0;0;-0.012
06/01/09 07:00;0;0;-0.012;0;0;90;0;0.9201;1.8999;0;0;0;0;-0.012
06/01/09 08:00;0;0;-0.012;0;0;90;0;1.2102;2.0499;0;0;0;0;-0.012
06/01/09 09:00;108.85;29.279;28.03;4.8424;-55.148;69.034;8.4324;1.5003;2.1999;0;5.1131;42.756;684.8;28.03
06/01/09 10:00;304.77;88.127;86.843;13.42;-44.389;56.733;18.464;1.7903;2.3401;0;12.534;128.13;687.81;86.843
06/01/09 11:00;619.02;175.79;173.67;20.483;-31.891;45.514;23.748;2.7602;2.6499;0;25.062;264.71;664.08;173.67
06/01/09 12:00;535.32;153.43;151.53;25.289;-17.751;36.821;26.386;3.7398;2.96;0;23.063;229.48;668.6;151.53
06/01/09 13:00;864.08;237.2;233.77;27.297;-2.4263;32.745;27.318;4.72;3.27;0;36.38;371.98;637.68;233.77
06/01/09 14:00;599.09;169.87;167.81;26.233;13.079;34.948;26.835;5.0903;3.5101;0;26.812;257.49;659.72;167.81
06/01/09 15:00;92.033;25.739;24.476;22.246;27.665;42.461;24.789;5.4697;3.7501;0;8.7159;38.252;672.88;24.476
06/01/09 16:00;382.42;109.29;107.82;15.82;40.686;53.068;20.488;5.8498;3.9899;0;19.491;161.96;674.81;107.82
06/01/09 17:00;86.448;23.747;22.476;7.5458;52.073;65.267;12.162;5.0301;3.93;0;8.0285;35.297;672.78;22.476
06/01/09 18:00;0;0;-0.012;1.4338;58.732;73.673;2.7609;4.2098;3.87;0;0;0;0;-0.012
06/01/09 19:00;0;0;-0.012;0;0;90;0;3.3901;3.8101;0;0;0;0;-0.012
06/01/09 20:00;0;0;-0.012;0;0;90;0;2.5103;3.93;0;0;0;0;-0.012
06/01/09 21:00;0;0;-0.012;0;0;90;0;1.6297;4.0599;0;0;0;0;-0.012
06/01/09 22:00;0;0;-0.012;0;0;90;0;0.7602;4.1801;0;0;0;0;-0.012
06/01/09 23:00;0;0;-0.012;0;0;90;0;0.23;4.1999;0;0;0;0;-0.012
07/01/09 00:00;0;0;-0.012;0;0;90;0;-0.2899;4.2199;0;0;0;0;-0.012
07/01/09 01:00;0;0;-0.012;0;0;90;0;-0.8098;4.23;0;0;0;0;-0.012
07/01/09 02:00;0;0;-0.012;0;0;90;0;-0.9898;4.08;0;0;0;0;-0.012
07/01/09 03:00;0;0;-0.012;0;0;90;0;-1.1698;3.9199;0;0;0;0;-0.012
07/01/09 04:00;0;0;-0.012;0;0;90;0;-1.3401;3.7699;0;0;0;0;-0.012
07/01/09 05:00;0;0;-0.012;0;0;90;0;-1.6897;3.7401;0;0;0;0;-0.012
07/01/09 06:00;0;0;-0.012;0;0;90;0;-2.0399;3.72;0;0;0;0;-0.012
07/01/09 07:00;0;0;-0.012;0;0;90;0;-2.3902;3.6999;0;0;0;0;-0.012
07/01/09 08:00;0;0;-0.012;0;0;90;0;-2.06;3.78;0;0;0;0;-0.012
07/01/09 09:00;123.48;33.617;32.374;4.8732;-55.311;69.078;8.52;-1.7201;3.87;0;2.3534;48.389;694.74;32.374
07/01/09 10:00;282.69;82.709;81.439;13.471;-44.551;56.752;18.58;-1.3899;3.9601;0;8.5458;118.78;696.3;81.439
07/01/09 11:00;619.45;177.96;175.8;20.559;-32.048;45.498;23.87;-0.4699;3.9199;0;21.789;264.76;672.14;175.8
07/01/09 12:00;515.89;149.9;148.03;25.393;-17.894;36.754;26.511;0.4501;3.8901;0;19.009;220.85;678.74;148.03
07/01/09 13:00;853.96;237.76;234.31;27.426;-2.5432;32.62;27.449;1.3798;3.85;0;32.575;367.77;646.49;234.31
07/01/09 14:00;539.16;155.65;153.73;26.382;12.997;34.788;26.978;1.9198;4;0;21.378;231.33;672.87;153.73
07/01/09 15:00;742.09;208.13;205.34;22.406;27.621;42.296;24.954;2.4701;4.1399;0;29.365;318.23;654.01;205.34
07/01/09 16:00;347.79;100.64;99.249;15.985;40.673;52.912;20.691;3.0101;4.2899;0;15.381;147.32;683.15;99.249
07/01/09 17:00;270.57;75.727;74.474;7.7111;52.084;65.123;12.426;1.7502;4.01;0;10.964;109.9;689.07;74.474
07/01/09 18:00;0;0;-0.012;1.598;58.755;73.537;3.0785;0.4799;3.7401;0;0;0;0;-0.012
07/01/09 19:00;0;0;-0.012;0;0;90;0;-0.78;3.4599;0;0;0;0;-0.012
07/01/09 20:00;0;0;-0.012;0;0;90;0;-1.5602;3.5101;0;0;0;0;-0.012
07/01/09 21:00;0;0;-0.012;0;0;90;0;-2.33;3.5499;0;0;0;0;-0.012
07/01/09 22:00;0;0;-0.012;0;0;90;0;-3.0998;3.6001;0;0;0;0;-0.012
07/01/09 23:00;0;0;-0.012;0;0;90;0;-3.4203;3.49;0;0;0;0;-0.012
08/01/09 00:00;0;0;-0.012;0;0;90;0;-3.7401;3.3801;0;0;0;0;-0.012
08/01/09 01:00;0;0;-0.012;0;0;90;0;-4.0503;3.27;0;0;0;0;-0.012
08/01/09 02:00;0;0;-0.012;0;0;90;0;-4.15;3.34;0;0;0;0;-0.012
08/01/09 03:00;0;0;-0.012;0;0;90;0;-4.2503;3.41;0;0;0;0;-0.012
08/01/09 04:00;0;0;-0.012;0;0;90;0;-4.35;3.48;0;0;0;0;-0.012
08/01/09 05:00;0;0;-0.012;0;0;90;0;-4.5099;3.3801;0;0;0;0;-0.012
08/01/09 06:00;0;0;-0.012;0;0;90;0;-4.6699;3.28;0;0;0;0;-0.012
08/01/09 07:00;0;0;-0.012;0;0;90;0;-4.8298;3.19;0;0;0;0;-0.012
08/01/09 08:00;0;0;-0.012;0;0;90;0;-4.17;3.1401;0;0;0;0;-0.012
08/01/09 09:00;65.282;17.772;16.479;4.9098;-55.478;69.118;8.6192;-3.4999;3.0899;0;-1.31;25.757;689.99;16.479
08/01/09 10:00;278.07;81.769;80.502;13.529;-44.716;56.768;18.706;-2.8402;3.05;0;6.9205;116.81;700.01;80.502
08/01/09 11:00;620.98;179.11;176.93;20.642;-32.207;45.476;24;-1.6502;2.84;0;20.643;265.36;674.97;176.93
08/01/09 12:00;493.99;144.27;142.46;25.503;-18.038;36.681;26.643;-0.4498;2.6301;0;17.293;211.23;683.02;142.46
08/01/09 13:00;827.62;231.76;228.45;27.562;-2.6591;32.489;27.587;0.7499;2.4101;0;30.927;356.36;650.35;228.45
08/01/09 14:00;511.37;148.33;146.48;26.537;12.919;34.622;27.129;1.3902;2.1901;0;19.822;219.22;676.64;146.48
08/01/09 15:00;733.91;206.39;203.65;22.573;27.581;42.127;25.126;2.0402;1.9699;0;28.624;314.74;655.76;203.65
08/01/09 16:00;350.5;101.52;100.12;16.155;40.665;52.753;20.901;2.6902;1.7499;0;15.155;148.47;683.81;100.12
08/01/09 17:00;256.19;71.839;70.596;7.8806;52.1;64.977;12.698;1.71;1.85;0;10.447;104.2;689.41;70.596
08/01/09 18:00;0;0;-0.012;1.6029;58.948;73.619;3.1052;0.7298;1.9501;0;0;0;0;-0.012
08/01/09 19:00;0;0;-0.012;0;0;90;0;-0.2498;2.0599;0;0;0;0;-0.012
08/01/09 20:00;0;0;-0.012;0;0;90;0;-0.67;2.4101;0;0;0;0;-0.012
08/01/09 21:00;0;0;-0.012;0;0;90;0;-1.0902;2.7701;0;0;0;0;-0.012
08/01/09 22:00;0;0;-0.012;0;0;90;0;-1.5;3.13;0;0;0;0;-0.012
08/01/09 23:00;0;0;-0.012;0;0;90;0;-1.5699;3.1599;0;0;0;0;-0.012
09/01/09 00:00;0;0;-0.012;0;0;90;0;-1.6398;3.2;0;0;0;0;-0.012
09/01/09 01:00;0;0;-0.012;0;0;90;0;-1.7;3.2301;0;0;0;0;-0.012
09/01/09 02:00;0;0;-0.012;0;0;90;0;-2.1202;3.04;0;0;0;0;-0.012
09/01/09 03:00;0;0;-0.012;0;0;90;0;-2.5301;2.8601;0;0;0;0;-0.012
09/01/09 04:00;0;0;-0.012;0;0;90;0;-2.9399;2.68;0;0;0;0;-0.012
09/01/09 05:00;0;0;-0.012;0;0;90;0;-2.8797;2.6399;0;0;0;0;-0.012
09/01/09 06:00;0;0;-0.012;0;0;90;0;-2.8201;2.61;0;0;0;0;-0.012
09/01/09 07:00;0;0;-0.012;0;0;90;0;-2.7502;2.5799;0;0;0;0;-0.012
09/01/09 08:00;0;0;-0.012;0;0;90;0;-2.1597;2.4199;0;0;0;0;-0.012
09/01/09 09:00;69.301;18.707;17.417;4.795;-55.82;69.371;8.4923;-1.5602;2.2601;0;0.7587;27.278;685.81;17.417
09/01/09 10:00;286.57;83.708;82.435;13.593;-44.884;56.778;18.842;-0.9697;2.1001;0;9.1057;120.42;695.15;82.435
09/01/09 11:00;26.438;7.0871;5.7142;20.732;-32.368;45.45;24.138;0.14;2.1299;0;1.0771;10.715;661.42;5.7142
09/01/09 12:00;501.63;145.52;143.69;25.62;-18.182;36.602;26.782;1.2497;2.16;0;19.296;214.66;677.91;143.69
09/01/09 13:00;67.246;18.778;17.488;27.704;-2.774;32.351;27.732;2.3601;2.1901;0;4.7272;27.789;675.71;17.488
09/01/09 14:00;531.78;153.26;151.36;26.698;12.843;34.45;27.285;2.6003;1.8901;0;21.797;228.15;671.76;151.36
09/01/09 15:00;32.791;8.8165;7.4781;22.744;27.544;41.955;25.305;2.8502;1.5901;0;4.012;13.374;659.24;7.4781
09/01/09 16:00;341.4;98.816;97.442;16.33;40.662;52.593;21.118;3.0897;1.2801;0;15.234;144.63;683.22;97.442
09/01/09 17:00;43.828;11.99;10.671;8.0543;52.122;64.83;12.978;2.0797;1.41;0;3.6248;17.955;667.83;10.671
09/01/09 18:00;0;0;-0.012;1.7744;58.983;73.481;3.4404;1.0697;1.5299;0;0;0;0;-0.012
09/01/09 19:00;0;0;-0.012;0;0;90;0;0.0701;1.6601;0;0;0;0;-0.012
09/01/09 20:00;0;0;-0.012;0;0;90;0;-0.3197;1.4499;0;0;0;0;-0.012
09/01/09 21:00;0;0;-0.012;0;0;90;0;-0.7101;1.25;0;0;0;0;-0.012
09/01/09 22:00;0;0;-0.012;0;0;90;0;-1.0999;1.05;0;0;0;0;-0.012
09/01/09 23:00;0;0;-0.012;0;0;90;0;-1.2902;1.0601;0;0;0;0;-0.012
10/01/09 00:00;0;0;-0.012;0;0;90;0;-1.4702;1.0701;0;0;0;0;-0.012
10/01/09 01:00;0;0;-0.012;0;0;90;0;-1.6502;1.0799;0;0;0;0;-0.012
10/01/09 02:00;0;0;-0.012;0;0;90;0;-2.1202;1.0701;0;0;0;0;-0.012
10/01/09 03:00;0;0;-0.012;0;0;90;0;-2.5903;1.0701;0;0;0;0;-0.012
10/01/09 04:00;0;0;-0.012;0;0;90;0;-3.05;1.0601;0;0;0;0;-0.012
10/01/09 05:00;0;0;-0.012;0;0;90;0;-3.1199;0.8599;0;0;0;0;-0.012
10/01/09 06:00;0;0;-0.012;0;0;90;0;-3.1898;0.6499;0;0;0;0;-0.012
10/01/09 07:00;0;0;-0.012;0;0;90;0;-3.25;0.44;0;0;0;0;-0.012
10/01/09 08:00;0;0;-0.012;0;0;90;0;-2.6201;0.4001;0;0;0;0;-0.012
10/01/09 09:00;26.472;7.0603;5.6869;4.8431;-55.993;69.405;8.6145;-1.9998;0.37;0;-1.0746;10.586;666.98;5.6869
10/01/09 10:00;279.72;81.821;80.553;13.662;-45.054;56.785;18.988;-1.3698;0.3301;0;8.4589;117.5;696.33;80.553
10/01/09 11:00;102.24;29.294;28.044;20.827;-32.531;45.419;24.285;-0.1598;0.97;0;3.429;42.513;689.07;28.044
10/01/09 12:00;539.15;155.99;154.06;25.743;-18.327;36.517;26.929;1.0503;1.62;0;20.474;231.04;675.15;154.06
10/01/09 13:00;348.03;101.11;99.71;27.853;-2.8876;32.207;27.883;2.2597;2.2601;0;14.648;147.61;684.93;99.71
10/01/09 14:00;571.9;164.1;162.09;26.866;12.77;34.273;27.448;2.6397;2.67;0;23.313;245.58;668.2;162.09
10/01/09 15:00;432.91;124.93;123.3;22.922;27.513;41.778;25.491;3.0302;3.0701;0;18.512;184.01;678.94;123.3
10/01/09 16:00;370.84;107.07;105.62;16.509;40.664;52.43;21.343;3.4102;3.48;0;16.619;157.18;681.17;105.62
