PVSYST 7.2.4
;File;File date;Description
Projekt;Madrid_Project.PRJ;03/08/21 17h06;Systemsimulation Anonymisierungsprojekt;
Geografischer Standort;Madrid_PVGIS_SARAH_2005 nach 2016.SIT;03/08/21 17h06;Madrid;Spain;Europe;;
Wetterdaten;Cármenes_PVGIS_SARAH_2012.MET;03/08/21 17h04;Cármenes;PVGIS-SARAH;2012;
Simulationsvariante;Madrid_Project.VC0;03/08/21 17h47;Neue Simulationsvariante;
Simulation date;;03/08/21 17h50

Simulation:;Stundenwerte; von 01/01/12; bis 31/12/12 

Datum;GlobInc;EArray;E_Grid;HSol;AzSol;AngInc;AngProf;T_Amb;WindVel;TExtON;TArray;IArray;UArray;EOutInv
     ;W/m²;kW;kW;°;°;°;°;°C;m/s;°C;°C;A;V;kW

01/01/12 00:00;0;0;-0.012;0;0;90;0;0;0;0;0;0;0;-0.012
01/01/12 01:00;0;0;-0.012;0;0;90;0;3.4101;1.3;0;0;0;0;-0.012
01/01/12 02:00;0;0;-0.012;0;0;90;0;2.8703;1.33;0;0;0;0;-0.012
01/01/12 03:00;0;0;-0.012;0;0;90;0;2.3298;1.37;0;0;0;0;-0.012
01/01/12 04:00;0;0;-0.012;0;0;90;0;1.7997;1.41;0;0;0;0;-0.012
01/01/12 05:00;0;0;-0.012;0;0;90;0;1.1098;1.43;0;0;0;0;-0.012
01/01/12 06:00;0;0;-0.012;0;0;90;0;0.42;1.4599;0;0;0;0;-0.012
01/01/12 07:00;0;0;-0.012;0;0;90;0;-0.2603;1.49;0;0;0;0;-0.012
01/01/12 08:00;0;0;-0.012;0;0;90;0;0.5597;1.3;0;0;0;0;-0.012
01/01/12 09:00;161.18;42.716;41.483;4.8082;-54.417;68.746;8.2258;1.3701;1.1;0;6.6933;62.636;681.97;41.483
01/01/12 10:00;445.02;124.7;123.08;13.293;-43.652;56.55;18.083;2.1901;0.91;0;17.933;185.22;673.27;123.08
01/01/12 11:00;657.37;180.41;178.2;20.24;-31.158;45.488;23.31;5.07;0.9699;0;28.834;278.38;648.06;178.2
01/01/12 12:00;788.41;211.13;208.28;24.917;-17.059;37.025;25.916;7.9499;1.02;0;36.766;335.19;629.89;208.28
01/01/12 13:00;847.64;222.92;219.81;26.797;-1.8306;33.226;26.809;10.83;1.0799;0;42.014;361.34;616.94;219.81
01/01/12 14:00;823.67;216.8;213.82;25.629;13.532;35.621;26.264;11.29;1.63;0;41.542;350.58;618.4;213.82
01/01/12 15:00;711.79;189.38;187;21.572;27.964;43.189;24.115;11.75;2.1799;0;37.701;301.83;627.42;187
01/01/12 16:00;504;136.19;134.45;15.108;40.849;53.782;19.641;12.21;2.73;0;30.324;211.77;643.09;134.45
01/01/12 17:00;244.02;64.521;63.296;6.8192;52.129;65.946;11.023;10.31;2.7;0;18.635;97.582;661.2;63.296
01/01/12 18:00;0;0;-0.012;1.1921;58.243;73.673;2.2641;8.4099;2.6699;0;0;0;0;-0.012
01/01/12 19:00;0;0;-0.012;0;0;90;0;6.5103;2.6301;0;0;0;0;-0.012
01/01/12 20:00;0;0;-0.012;0;0;90;0;5.9003;2.62;0;0;0;0;-0.012
01/01/12 21:00;0;0;-0.012;0;0;90;0;5.3;2.61;0;0;0;0;-0.012
01/01/12 22:00;0;0;-0.012;0;0;90;0;4.7003;2.5901;0;0;0;0;-0.012
01/01/12 23:00;0;0;-0.012;0;0;90;0;4.9199;3.0499;0;0;0;0;-0.012
02/01/12 00:00;0;0;-0.012;0;0;90;0;5.1402;3.51;0;0;0;0;-0.012
02/01/12 01:00;0;0;-0.012;0;0;90;0;5.3599;3.97;0;0;0;0;-0.012
02/01/12 02:00;0;0;-0.012;0;0;90;0;5.1802;4.19;0;0;0;0;-0.012
02/01/12 03:00;0;0;-0.012;0;0;90;0;4.9998;4.4101;0;0;0;0;-0.012
02/01/12 04:00;0;0;-0.012;0;0;90;0;4.8297;4.63;0;0;0;0;-0.012
02/01/12 05:00;0;0;-0.012;0;0;90;0;5.0301;4.4899;0;0;0;0;-0.012
02/01/12 06:00;0;0;-0.012;0;0;90;0;5.2297;4.34;0;0;0;0;-0.012
02/01/12 07:00;0;0;-0.012;0;0;90;0;5.4301;4.19;0;0;0;0;-0.012
02/01/12 08:00;0;0;-0.012;0;0;90;0;6.0001;4.23;0;0;0;0;-0.012
02/01/12 09:00;11.805;2.8762;1.4191;4.8123;-54.564;68.806;8.2618;6.5599;4.27;0;6.9926;4.6639;616.69;1.4191
02/01/12 10:00;267.84;74.444;73.194;13.316;-43.8;56.589;18.155;7.13;4.2999;0;16.605;111.35;668.53;73.194
02/01/12 11:00;583.57;159.84;157.88;20.286;-31.306;45.496;23.395;7.7999;4.63;0;28.878;246.85;647.53;157.88
02/01/12 12:00;593.13;162.24;160.25;24.989;-17.199;36.986;26.008;8.4698;4.96;0;29.963;251.54;644.99;160.25
02/01/12 13:00;712.36;191.97;189.54;26.896;-1.9515;33.132;26.909;9.15;5.2801;0;35.155;303.09;633.38;189.54
02/01/12 14:00;782.3;208.41;205.62;25.748;13.439;35.487;26.376;9.6601;5.19;0;38.302;332.75;626.33;205.62
02/01/12 15:00;673.49;181.13;178.91;21.706;27.902;43.043;24.248;10.18;5.1;0;34.666;285.55;634.32;178.91
02/01/12 16:00;480.67;130.93;129.25;15.25;40.813;53.638;19.81;10.69;5.01;0;27.934;201.85;648.66;129.25
02/01/12 17:00;242.55;64.486;63.261;6.9644;52.115;65.809;11.251;9.0997;4.23;0;17.375;97.095;664.16;63.261
02/01/12 18:00;0;0;-0.012;1.1759;58.403;73.758;2.2435;7.51;3.44;0;0;0;0;-0.012
02/01/12 19:00;0;0;-0.012;0;0;90;0;5.9203;2.66;0;0;0;0;-0.012
02/01/12 20:00;0;0;-0.012;0;0;90;0;4.8999;2.6699;0;0;0;0;-0.012
02/01/12 21:00;0;0;-0.012;0;0;90;0;3.8803;2.68;0;0;0;0;-0.012
02/01/12 22:00;0;0;-0.012;0;0;90;0;2.86;2.69;0;0;0;0;-0.012
02/01/12 23:00;0;0;-0.012;0;0;90;0;2.5398;2.4401;0;0;0;0;-0.012
03/01/12 00:00;0;0;-0.012;0;0;90;0;2.2197;2.19;0;0;0;0;-0.012
03/01/12 01:00;0;0;-0.012;0;0;90;0;1.9002;1.94;0;0;0;0;-0.012
03/01/12 02:00;0;0;-0.012;0;0;90;0;1.6097;1.5301;0;0;0;0;-0.012
03/01/12 03:00;0;0;-0.012;0;0;90;0;1.3198;1.11;0;0;0;0;-0.012
03/01/12 04:00;0;0;-0.012;0;0;90;0;1.0403;0.69;0;0;0;0;-0.012
03/01/12 05:00;0;0;-0.012;0;0;90;0;0.9501;0.6201;0;0;0;0;-0.012
